source,target,type,weight
345,13,undirected,1
345,264,undirected,1
345,33,undirected,1
346,9,undirected,2
346,345,undirected,1
346,5,undirected,1
346,13,undirected,1
346,264,undirected,1
346,33,undirected,1
347,9,undirected,1
347,236,undirected,1
347,348,undirected,1
347,349,undirected,1
348,9,undirected,1
348,347,undirected,1
348,236,undirected,1
348,349,undirected,1
349,9,undirected,2
349,347,undirected,1
349,236,undirected,1
349,348,undirected,1
349,5,undirected,1
349,268,undirected,1
349,464,undirected,1
349,183,undirected,1
349,465,undirected,1
350,9,undirected,3
350,77,undirected,1
350,199,undirected,1
350,351,undirected,1
350,379,undirected,1
350,380,undirected,1
350,183,undirected,1
350,7,undirected,1
350,381,undirected,1
351,9,undirected,1
351,77,undirected,1
351,199,undirected,1
351,350,undirected,1
352,9,undirected,2
352,7,undirected,1
352,353,undirected,1
352,183,undirected,1
352,354,undirected,1
352,355,undirected,1
352,356,undirected,1
352,357,undirected,1
353,9,undirected,2
353,352,undirected,1
353,7,undirected,1
353,183,undirected,1
353,354,undirected,1
353,355,undirected,1
353,356,undirected,1
353,357,undirected,1
354,9,undirected,2
354,352,undirected,1
354,7,undirected,1
354,353,undirected,1
354,183,undirected,1
354,355,undirected,1
354,356,undirected,1
354,357,undirected,1
355,9,undirected,6
355,352,undirected,1
355,7,undirected,2
355,353,undirected,1
355,183,undirected,2
355,354,undirected,1
355,356,undirected,1
355,357,undirected,1
355,66,undirected,1
355,88,undirected,1
355,68,undirected,1
355,358,undirected,1
355,359,undirected,1
355,360,undirected,1
355,184,undirected,1
355,361,undirected,1
355,362,undirected,1
355,49,undirected,1
356,9,undirected,2
356,352,undirected,1
356,7,undirected,1
356,353,undirected,1
356,183,undirected,1
356,354,undirected,1
356,355,undirected,1
356,357,undirected,1
357,9,undirected,2
357,352,undirected,1
357,7,undirected,1
357,353,undirected,1
357,183,undirected,1
357,354,undirected,1
357,355,undirected,1
357,356,undirected,1
358,9,undirected,2
358,66,undirected,1
358,355,undirected,1
358,88,undirected,1
358,68,undirected,1
358,359,undirected,1
358,360,undirected,1
358,184,undirected,1
359,9,undirected,2
359,66,undirected,1
359,355,undirected,1
359,88,undirected,1
359,68,undirected,1
359,358,undirected,1
359,360,undirected,1
359,184,undirected,1
360,9,undirected,2
360,66,undirected,1
360,355,undirected,1
360,88,undirected,1
360,68,undirected,1
360,358,undirected,1
360,359,undirected,1
360,184,undirected,1
361,9,undirected,2
361,355,undirected,1
361,183,undirected,1
361,7,undirected,1
361,362,undirected,1
361,49,undirected,1
362,9,undirected,2
362,355,undirected,1
362,183,undirected,1
362,361,undirected,1
362,7,undirected,1
362,49,undirected,1
363,9,undirected,2
363,215,undirected,1
363,364,undirected,2
363,365,undirected,1
363,180,undirected,1
363,366,undirected,1
363,367,undirected,1
363,368,undirected,1
364,9,undirected,4
364,215,undirected,2
364,363,undirected,2
364,365,undirected,2
364,180,undirected,2
364,366,undirected,2
364,367,undirected,2
364,368,undirected,2
365,9,undirected,2
365,215,undirected,1
365,363,undirected,1
365,364,undirected,2
365,180,undirected,1
365,366,undirected,1
365,367,undirected,1
365,368,undirected,1
366,9,undirected,2
366,215,undirected,1
366,363,undirected,1
366,364,undirected,2
366,365,undirected,1
366,180,undirected,1
366,367,undirected,1
366,368,undirected,1
367,9,undirected,2
367,215,undirected,1
367,363,undirected,1
367,364,undirected,2
367,365,undirected,1
367,180,undirected,1
367,366,undirected,1
367,368,undirected,1
368,9,undirected,2
368,215,undirected,1
368,363,undirected,1
368,364,undirected,2
368,365,undirected,1
368,180,undirected,1
368,366,undirected,1
368,367,undirected,1
369,9,undirected,2
369,49,undirected,1
369,370,undirected,1
369,58,undirected,1
369,371,undirected,1
369,372,undirected,1
369,373,undirected,1
369,374,undirected,1
370,9,undirected,2
370,49,undirected,1
370,369,undirected,1
370,58,undirected,1
370,371,undirected,1
370,372,undirected,1
370,373,undirected,1
370,374,undirected,1
371,9,undirected,2
371,49,undirected,1
371,369,undirected,1
371,370,undirected,1
371,58,undirected,1
371,372,undirected,1
371,373,undirected,1
371,374,undirected,1
372,9,undirected,2
372,49,undirected,1
372,369,undirected,1
372,370,undirected,1
372,58,undirected,1
372,371,undirected,1
372,373,undirected,1
372,374,undirected,1
373,9,undirected,3
373,49,undirected,1
373,369,undirected,1
373,370,undirected,1
373,58,undirected,2
373,371,undirected,1
373,372,undirected,1
373,374,undirected,1
373,67,undirected,1
373,413,undirected,1
373,414,undirected,1
373,45,undirected,1
373,113,undirected,1
373,415,undirected,1
373,416,undirected,1
374,9,undirected,2
374,49,undirected,1
374,369,undirected,1
374,370,undirected,1
374,58,undirected,1
374,371,undirected,1
374,372,undirected,1
374,373,undirected,1
375,9,undirected,2
375,296,undirected,1
375,43,undirected,1
375,376,undirected,1
375,377,undirected,1
375,67,undirected,1
375,183,undirected,1
375,378,undirected,1
376,9,undirected,2
376,375,undirected,1
376,296,undirected,1
376,43,undirected,1
376,377,undirected,1
376,67,undirected,1
376,183,undirected,1
376,378,undirected,1
377,9,undirected,2
377,375,undirected,1
377,296,undirected,1
377,43,undirected,1
377,376,undirected,1
377,67,undirected,1
377,183,undirected,1
377,378,undirected,1
378,9,undirected,2
378,375,undirected,1
378,296,undirected,1
378,43,undirected,1
378,376,undirected,1
378,377,undirected,1
378,67,undirected,1
378,183,undirected,1
379,9,undirected,2
379,380,undirected,1
379,183,undirected,1
379,350,undirected,1
379,7,undirected,1
379,381,undirected,1
380,9,undirected,2
380,379,undirected,1
380,183,undirected,1
380,350,undirected,1
380,7,undirected,1
380,381,undirected,1
381,9,undirected,2
381,379,undirected,1
381,380,undirected,1
381,183,undirected,1
381,350,undirected,1
381,7,undirected,1
382,9,undirected,2
382,32,undirected,1
383,9,undirected,2
383,384,undirected,1
383,385,undirected,1
383,386,undirected,1
383,387,undirected,1
384,9,undirected,4
384,383,undirected,1
384,385,undirected,1
384,386,undirected,1
384,387,undirected,1
384,7,undirected,1
384,224,undirected,1
384,80,undirected,1
385,9,undirected,2
385,383,undirected,1
385,384,undirected,1
385,386,undirected,1
385,387,undirected,1
386,9,undirected,2
386,383,undirected,1
386,384,undirected,1
386,385,undirected,1
386,387,undirected,1
387,9,undirected,2
387,383,undirected,1
387,384,undirected,1
387,385,undirected,1
387,386,undirected,1
388,9,undirected,2
388,389,undirected,1
388,113,undirected,1
389,9,undirected,2
389,388,undirected,1
389,113,undirected,1
390,9,undirected,1
390,391,undirected,1
390,392,undirected,1
390,393,undirected,1
391,9,undirected,1
391,390,undirected,1
391,392,undirected,1
391,393,undirected,1
392,9,undirected,1
392,390,undirected,1
392,391,undirected,1
392,393,undirected,1
393,9,undirected,1
393,390,undirected,1
393,391,undirected,1
393,392,undirected,1
394,9,undirected,3
394,5,undirected,1
394,11,undirected,1
394,43,undirected,1
394,395,undirected,1
394,396,undirected,1
394,397,undirected,1
394,398,undirected,1
394,456,undirected,1
395,9,undirected,2
395,394,undirected,1
395,5,undirected,1
395,11,undirected,1
395,43,undirected,1
395,396,undirected,1
395,397,undirected,1
395,398,undirected,1
396,9,undirected,2
396,394,undirected,1
396,5,undirected,1
396,11,undirected,1
396,43,undirected,1
396,395,undirected,1
396,397,undirected,1
396,398,undirected,1
397,9,undirected,2
397,394,undirected,1
397,5,undirected,1
397,11,undirected,1
397,43,undirected,1
397,395,undirected,1
397,396,undirected,1
397,398,undirected,1
398,9,undirected,2
398,394,undirected,1
398,5,undirected,1
398,11,undirected,1
398,43,undirected,1
398,395,undirected,1
398,396,undirected,1
398,397,undirected,1
399,9,undirected,2
399,124,undirected,1
399,400,undirected,1
400,9,undirected,2
400,399,undirected,1
400,124,undirected,1
401,9,undirected,1
401,402,undirected,1
402,9,undirected,1
402,401,undirected,1
403,9,undirected,1
403,404,undirected,1
403,405,undirected,1
404,9,undirected,2
404,403,undirected,1
404,405,undirected,1
404,11,undirected,1
404,61,undirected,1
404,124,undirected,1
405,9,undirected,2
405,403,undirected,1
405,404,undirected,1
405,292,undirected,1
405,410,undirected,1
405,411,undirected,1
405,144,undirected,1
405,7,undirected,1
405,412,undirected,1
406,9,undirected,1
406,185,undirected,1
406,407,undirected,1
407,9,undirected,1
407,406,undirected,1
407,185,undirected,1
408,9,undirected,2
408,24,undirected,1
408,409,undirected,1
409,9,undirected,2
409,408,undirected,1
409,24,undirected,1
410,9,undirected,1
410,292,undirected,1
410,411,undirected,1
410,144,undirected,1
410,405,undirected,1
410,7,undirected,1
410,412,undirected,1
411,9,undirected,1
411,292,undirected,1
411,410,undirected,1
411,144,undirected,1
411,405,undirected,1
411,7,undirected,1
411,412,undirected,1
412,9,undirected,1
412,292,undirected,1
412,410,undirected,1
412,411,undirected,1
412,144,undirected,1
412,405,undirected,1
412,7,undirected,1
413,9,undirected,1
413,67,undirected,1
413,414,undirected,1
413,45,undirected,1
413,113,undirected,1
413,58,undirected,1
413,415,undirected,1
413,373,undirected,1
413,416,undirected,1
414,9,undirected,1
414,67,undirected,1
414,413,undirected,1
414,45,undirected,1
414,113,undirected,1
414,58,undirected,1
414,415,undirected,1
414,373,undirected,1
414,416,undirected,1
415,9,undirected,1
415,67,undirected,1
415,413,undirected,1
415,414,undirected,1
415,45,undirected,1
415,113,undirected,1
415,58,undirected,1
415,373,undirected,1
415,416,undirected,1
416,9,undirected,1
416,67,undirected,1
416,413,undirected,1
416,414,undirected,1
416,45,undirected,1
416,113,undirected,1
416,58,undirected,1
416,415,undirected,1
416,373,undirected,1
417,9,undirected,1
417,84,undirected,1
417,49,undirected,1
418,9,undirected,2
418,88,undirected,1
418,80,undirected,1
418,183,undirected,1
418,419,undirected,1
419,9,undirected,2
419,88,undirected,1
419,418,undirected,1
419,80,undirected,1
419,183,undirected,1
420,9,undirected,2
420,301,undirected,2
420,421,undirected,1
420,5,undirected,1
420,422,undirected,1
421,9,undirected,1
421,420,undirected,1
421,301,undirected,1
421,5,undirected,1
421,422,undirected,1
422,9,undirected,1
422,420,undirected,1
422,301,undirected,1
422,421,undirected,1
422,5,undirected,1
423,9,undirected,1
423,424,undirected,1
424,9,undirected,1
424,423,undirected,1
425,9,undirected,3
425,328,undirected,1
425,199,undirected,1
425,43,undirected,1
425,426,undirected,1
425,427,undirected,1
425,428,undirected,1
425,429,undirected,1
425,86,undirected,1
425,91,undirected,1
426,9,undirected,1
426,328,undirected,1
426,199,undirected,1
426,425,undirected,1
426,43,undirected,1
426,427,undirected,1
426,428,undirected,1
426,429,undirected,1
426,86,undirected,1
427,9,undirected,1
427,328,undirected,1
427,199,undirected,1
427,425,undirected,1
427,43,undirected,1
427,426,undirected,1
427,428,undirected,1
427,429,undirected,1
427,86,undirected,1
428,9,undirected,1
428,328,undirected,1
428,199,undirected,1
428,425,undirected,1
428,43,undirected,1
428,426,undirected,1
428,427,undirected,1
428,429,undirected,1
428,86,undirected,1
429,9,undirected,1
429,328,undirected,1
429,199,undirected,1
429,425,undirected,1
429,43,undirected,1
429,426,undirected,1
429,427,undirected,1
429,428,undirected,1
429,86,undirected,1
430,9,undirected,1
430,148,undirected,1
430,3,undirected,1
430,431,undirected,1
431,9,undirected,1
431,148,undirected,1
431,3,undirected,1
431,430,undirected,1
432,9,undirected,1
432,43,undirected,1
432,67,undirected,1
432,433,undirected,1
433,9,undirected,1
433,43,undirected,1
433,67,undirected,1
433,432,undirected,1
434,9,undirected,1
434,43,undirected,1
434,435,undirected,1
434,436,undirected,1
435,9,undirected,1
435,434,undirected,1
435,43,undirected,1
435,436,undirected,1
436,9,undirected,1
436,434,undirected,1
436,43,undirected,1
436,435,undirected,1
437,9,undirected,1
437,96,undirected,1
437,438,undirected,1
438,9,undirected,1
438,437,undirected,1
438,96,undirected,1
439,9,undirected,2
439,106,undirected,1
439,440,undirected,1
440,9,undirected,2
440,439,undirected,1
440,106,undirected,1
441,9,undirected,1
441,70,undirected,1
442,9,undirected,1
442,7,undirected,1
442,75,undirected,1
443,9,undirected,1
443,63,undirected,1
444,9,undirected,1
444,90,undirected,1
444,7,undirected,1
445,9,undirected,1
445,24,undirected,1
445,317,undirected,1
445,446,undirected,1
445,67,undirected,1
445,296,undirected,1
445,43,undirected,1
445,447,undirected,1
445,448,undirected,1
445,199,undirected,1
445,449,undirected,1
445,7,undirected,1
445,450,undirected,1
446,9,undirected,1
446,24,undirected,1
446,317,undirected,1
446,445,undirected,1
446,67,undirected,1
446,296,undirected,1
446,43,undirected,1
446,447,undirected,1
446,448,undirected,1
446,199,undirected,1
446,449,undirected,1
446,7,undirected,1
446,450,undirected,1
447,9,undirected,1
447,24,undirected,1
447,317,undirected,1
447,445,undirected,1
447,446,undirected,1
447,67,undirected,1
447,296,undirected,1
447,43,undirected,1
447,448,undirected,1
447,199,undirected,1
447,449,undirected,1
447,7,undirected,1
447,450,undirected,1
448,9,undirected,1
448,24,undirected,1
448,317,undirected,1
448,445,undirected,1
448,446,undirected,1
448,67,undirected,1
448,296,undirected,1
448,43,undirected,1
448,447,undirected,1
448,199,undirected,1
448,449,undirected,1
448,7,undirected,1
448,450,undirected,1
449,9,undirected,1
449,24,undirected,1
449,317,undirected,1
449,445,undirected,1
449,446,undirected,1
449,67,undirected,1
449,296,undirected,1
449,43,undirected,1
449,447,undirected,1
449,448,undirected,1
449,199,undirected,1
449,7,undirected,1
449,450,undirected,1
450,9,undirected,1
450,24,undirected,1
450,317,undirected,1
450,445,undirected,1
450,446,undirected,1
450,67,undirected,1
450,296,undirected,1
450,43,undirected,1
450,447,undirected,1
450,448,undirected,1
450,199,undirected,1
450,449,undirected,1
450,7,undirected,1
451,9,undirected,2
451,5,undirected,1
451,7,undirected,1
451,218,undirected,1
452,9,undirected,1
452,453,undirected,1
453,9,undirected,1
453,452,undirected,1
454,9,undirected,1
454,153,undirected,1
454,7,undirected,1
455,9,undirected,2
455,73,undirected,1
455,301,undirected,1
456,9,undirected,2
456,394,undirected,1
456,461,undirected,1
456,7,undirected,1
456,462,undirected,1
457,9,undirected,2
457,458,undirected,1
457,459,undirected,1
457,460,undirected,1
457,7,undirected,1
457,310,undirected,1
458,9,undirected,2
458,457,undirected,1
458,459,undirected,1
458,460,undirected,1
458,7,undirected,1
458,310,undirected,1
459,9,undirected,2
459,457,undirected,1
459,458,undirected,1
459,460,undirected,1
459,7,undirected,1
459,310,undirected,1
460,9,undirected,2
460,457,undirected,1
460,458,undirected,1
460,459,undirected,1
460,7,undirected,1
460,310,undirected,1
461,9,undirected,1
461,456,undirected,1
461,7,undirected,1
461,462,undirected,1
462,9,undirected,1
462,461,undirected,1
462,456,undirected,1
462,7,undirected,1
463,9,undirected,2
463,180,undirected,1
463,102,undirected,1
464,9,undirected,1
464,5,undirected,1
464,268,undirected,1
464,183,undirected,1
464,349,undirected,1
464,465,undirected,1
465,9,undirected,1
465,5,undirected,1
465,268,undirected,1
465,464,undirected,1
465,183,undirected,1
465,349,undirected,1
466,9,undirected,1
466,5,undirected,1
466,124,undirected,1
467,9,undirected,1
467,229,undirected,1
467,7,undirected,1
467,468,undirected,1
467,91,undirected,1
468,9,undirected,1
468,467,undirected,1
468,229,undirected,1
468,7,undirected,1
468,91,undirected,1
469,9,undirected,2
469,209,undirected,1
469,58,undirected,1
469,11,undirected,1
469,7,undirected,1
469,218,undirected,1
469,470,undirected,1
469,471,undirected,1
470,9,undirected,2
470,209,undirected,1
470,469,undirected,1
470,58,undirected,1
470,11,undirected,1
470,7,undirected,1
470,218,undirected,1
470,471,undirected,1
471,9,undirected,2
471,209,undirected,1
471,469,undirected,1
471,58,undirected,1
471,11,undirected,1
471,7,undirected,1
471,218,undirected,1
471,470,undirected,1
472,9,undirected,1
472,142,undirected,1
472,473,undirected,1
472,474,undirected,1
472,6,undirected,1
472,475,undirected,1
473,9,undirected,1
473,472,undirected,1
473,142,undirected,1
473,474,undirected,1
473,6,undirected,1
473,475,undirected,1
474,9,undirected,1
474,472,undirected,1
474,142,undirected,1
474,473,undirected,1
474,6,undirected,1
474,475,undirected,1
475,9,undirected,1
475,472,undirected,1
475,142,undirected,1
475,473,undirected,1
475,474,undirected,1
475,6,undirected,1
476,9,undirected,1
476,183,undirected,1
476,477,undirected,1
477,9,undirected,1
477,476,undirected,1
477,183,undirected,1
478,9,undirected,1
478,76,undirected,1
478,183,undirected,1
478,49,undirected,1
479,9,undirected,1
479,180,undirected,1
479,480,undirected,1
480,9,undirected,1
480,479,undirected,1
480,180,undirected,1
481,9,undirected,2
481,110,undirected,1
481,146,undirected,1
481,482,undirected,1
481,483,undirected,1
482,9,undirected,2
482,110,undirected,1
482,146,undirected,1
482,481,undirected,1
482,483,undirected,1
483,9,undirected,2
483,110,undirected,1
483,146,undirected,1
483,481,undirected,1
483,482,undirected,1
484,9,undirected,2
484,485,undirected,1
484,486,undirected,1
484,487,undirected,1
484,488,undirected,1
485,9,undirected,2
485,484,undirected,1
485,486,undirected,1
485,487,undirected,1
485,488,undirected,1
486,9,undirected,2
486,484,undirected,1
486,485,undirected,1
486,487,undirected,1
486,488,undirected,1
487,9,undirected,2
487,484,undirected,1
487,485,undirected,1
487,486,undirected,1
487,488,undirected,1
488,9,undirected,2
488,484,undirected,1
488,485,undirected,1
488,486,undirected,1
488,487,undirected,1
